tbl;Year;quarter;citymarketid_1;citymarketid_2;city1_id;city2_id;airportid_1;airportid_2;nsmiles;passengers;fare;carrier_lg_id;large_ms;fare_lg;carrier_low_id;lf_ms;fare_low;tbl1apk;Columna2;Columna1
Table1a;2021;3;30785;30852;15;107;10785;12264;441;63;25836;11;9794;25855;11;9794;25855;202131078512264BTVIAD;;
Table1a;2021;3;30792;30194;14;25;10792;11259;1212;38;23466;12;8290;23088;12;8290;23088;202131079211259BUFDAL;;
Table1a;2021;3;30792;30194;14;25;10792;11298;1212;159;28438;2;8007;29509;5;1370;25671;202131079211298BUFDFW;;
Table1a;2021;3;30792;30852;14;107;10792;10821;296;161;14818;12;9886;14792;12;9886;14792;202131079210821BUFBWI;;
Table1a;2021;3;30792;30852;14;107;10792;11278;296;110;17033;2;9369;16905;2;9369;16905;202131079211278BUFDCA;;
Table1a;2021;3;30792;30852;14;107;10792;12264;296;76;17251;11;9813;17117;11;9813;17117;202131079212264BUFIAD;;
Table1a;2021;3;30792;30977;14;19;10792;13232;473;121;15363;12;9838;15304;12;9838;15304;202131079213232BUFMDW;;
Table1a;2021;3;30792;30977;14;19;10792;13930;473;210;18835;11;5316;17975;11;5316;17975;202131079213930BUFORD;;
Table1a;2021;3;30792;31703;14;68;10792;11618;326;141;19115;11;9846;18940;11;9846;18940;202131079211618BUFEWR;;
Table1a;2021;3;30792;31703;14;68;10792;12197;326;0;22567;2;10000;22567;2;10000;22567;202131079212197BUFHPN;;
Table1a;2021;3;30792;31703;14;68;10792;12391;326;9;19526;12;8941;18893;12;8941;18893;202131079212391BUFISP;;
Table1a;2021;3;30792;31703;14;68;10792;12478;326;535;18695;4;5972;18513;4;5972;18513;202131079212478BUFJFK;;
Table1a;2021;3;30792;31703;14;68;10792;12953;326;71;17407;5;8995;17500;2;670;15595;202131079212953BUFLGA;;
Table1a;2021;3;30792;31703;14;68;10792;15070;326;0;20600;2;10000;20600;2;10000;20600;202131079215070BUFSWF;;
Table1a;2021;3;30792;32467;14;58;10792;11697;1185;290;17655;12;5564;17480;2;1416;16402;202131079211697BUFFLL;;
Table1a;2021;3;30792;32467;14;58;10792;13303;1185;129;17814;2;4389;18321;6;1432;14929;202131079213303BUFMIA;;
Table1a;2021;3;30792;32575;14;51;10792;10800;2218;14;31020;12;8182;28932;12;8182;28932;202131079210800BUFBUR;;
Table1a;2021;3;30792;32575;14;51;10792;12892;2218;323;27059;4;5770;25818;4;5770;25818;202131079212892BUFLAX;;
Table1a;2021;3;30792;32575;14;51;10792;12954;2218;9;24426;12;8810;22034;12;8810;22034;202131079212954BUFLGB;;
Table1a;2021;3;30792;32575;14;51;10792;13891;2218;24;31247;12;5180;31171;5;1216;27712;202131079213891BUFONT;;
Table1a;2021;3;30792;32575;14;51;10792;14908;2218;36;30633;2;4079;32352;12;2870;28340;202131079214908BUFSNA;;
Table1a;2021;3;30792;33195;14;102;10792;15304;1053;268;17094;12;5392;18719;6;2056;7408;202131079215304BUFTPA;;
Table1a;2021;3;30849;30194;13;25;10849;11259;1172;34;19904;12;9811;19918;3;158;19154;202131084911259BZNDAL;;
Table1a;2021;3;30849;30194;13;25;10849;11298;1172;163;23200;2;8497;23353;3;279;18681;202131084911298BZNDFW;;
Table1a;2021;3;30849;30852;13;107;10849;10821;1805;54;26958;12;3133;24306;2;1446;23747;202131084910821BZNBWI;;
Table1a;2021;3;30849;30852;13;107;10849;11278;1805;45;25684;2;3883;23098;2;3883;23098;202131084911278BZNDCA;;
Table1a;2021;3;30849;30852;13;107;10849;12264;1805;117;26520;11;8829;26287;12;409;20165;202131084912264BZNIAD;;
Table1a;2021;3;30849;30977;13;19;10849;13232;1198;18;21802;12;9752;21631;12;9752;21631;202131084913232BZNMDW;;
Table1a;2021;3;30849;30977;13;19;10849;13930;1198;229;21805;11;5540;23137;2;3464;19800;202131084913930BZNORD;;
Table1a;2021;3;30849;31703;13;68;10849;11618;1931;144;30948;11;8410;31681;2;460;21990;202131084911618BZNEWR;;
Table1a;2021;3;30849;31703;13;68;10849;12197;1931;3;30659;2;6429;33234;11;1786;24800;202131084912197BZNHPN;;
Table1a;2021;3;30849;31703;13;68;10849;12391;1931;0;49825;2;10000;49825;2;10000;49825;202131084912391BZNISP;;
Table1a;2021;3;30849;31703;13;68;10849;12478;1931;145;22896;5;6285;24684;4;3124;18817;202131084912478BZNJFK;;
Table1a;2021;3;30849;31703;13;68;10849;12953;1931;57;27339;2;4297;24197;2;4297;24197;202131084912953BZNLGA;;
Table1a;2021;3;30849;32457;13;90;10849;13796;807;34;20475;12;3839;21256;7;1645;9798;202131084913796BZNOAK;;
Table1a;2021;3;30849;32457;13;90;10849;14771;807;155;24565;11;6403;27935;3;1281;17423;202131084914771BZNSFO;;
Table1a;2021;3;30849;32457;13;90;10849;14831;807;32;22449;5;4730;23150;12;2601;19442;202131084914831BZNSJC;;
Table1a;2021;3;30849;32575;13;51;10849;10800;908;19;15281;5;3943;18774;12;3886;11275;202131084910800BZNBUR;;
Table1a;2021;3;30849;32575;13;51;10849;12892;908;244;15799;3;3367;14350;4;1216;13338;202131084912892BZNLAX;;
Table1a;2021;3;30849;32575;13;51;10849;12954;908;4;23197;5;4857;32418;2;1143;14300;202131084912954BZNLGB;;
Table1a;2021;3;30849;32575;13;51;10849;13891;908;21;18695;5;3770;19225;12;3455;16356;202131084913891BZNONT;;
Table1a;2021;3;30849;32575;13;51;10849;14908;908;50;19558;12;3312;15521;12;3312;15521;202131084914908BZNSNA;;
Table1a;2021;3;30852;34027;107;108;10821;14027;883;276;19011;12;9088;18671;12;9088;18671;202131082114027BWIPBI;;
Table1a;2021;3;30852;34027;107;108;11278;14027;883;285;17992;2;6478;17574;2;6478;17574;202131127814027DCAPBI;;
Table1a;2021;3;30852;34027;107;108;12264;14027;883;102;19288;11;8036;19051;11;8036;19051;202131226414027IADPBI;;
Table1a;2021;3;30977;30189;19;22;13232;11109;917;118;13419;12;9935;13415;12;9935;13415;202131323211109MDWCOS;;
Table1a;2021;3;30977;30189;19;22;13930;11109;917;156;18367;11;6909;18432;11;6909;18432;202131393011109ORDCOS;;
Table1a;2021;3;30977;30194;19;25;13232;11259;801;919;13417;12;9957;13394;12;9957;13394;202131323211259MDWDAL;;
Table1a;2021;3;30977;30194;19;25;13232;11298;801;10;18640;5;9783;18691;5;9783;18691;202131323211298MDWDFW;;
Table1a;2021;3;30977;30194;19;25;13930;11259;801;494;11696;12;9861;11657;12;9861;11657;202131393011259ORDDAL;;
Table1a;2021;3;30977;30194;19;25;13930;11298;801;2230;15365;2;7628;15817;11;1613;15725;202131393011298ORDDFW;;
Table1a;2021;3;30977;30198;19;78;13232;14122;413;234;14605;12;9893;14557;12;9893;14557;202131323214122MDWPIT;;
Table1a;2021;3;30977;30198;19;78;13930;14122;413;418;18239;2;5290;18216;2;5290;18216;202131393014122ORDPIT;;
Table1a;2021;3;30977;30325;19;26;13232;11292;895;874;14230;12;9915;14183;12;9915;14183;202131323211292MDWDEN;;
Table1a;2021;3;30977;30325;19;26;13930;11292;895;2989;14975;11;4718;16866;12;2189;12097;202131393011292ORDDEN;;
Table1a;2021;3;30977;30436;19;104;13232;15376;1440;72;20399;12;9834;20377;12;9834;20377;202131323215376MDWTUS;;
Table1a;2021;3;30977;30436;19;104;13930;15376;1440;207;24514;2;7486;23767;2;7486;23767;202131393015376ORDTUS;;
Table1a;2021;3;30977;30466;19;77;13232;14107;1444;954;16449;12;9882;16445;12;9882;16445;202131323214107MDWPHX;;
Table1a;2021;3;30977;30466;19;77;13930;14107;1444;2507;16736;2;5485;17306;12;1315;15172;202131393014107ORDPHX;;
Table1a;2021;3;30977;30529;19;38;13232;10529;783;139;20735;12;9789;20647;12;9789;20647;202131323210529MDWBDL;;
Table1a;2021;3;30977;30529;19;38;13930;10529;783;382;24653;2;5139;24377;2;5139;24377;202131393010529ORDBDL;;
Table1a;2021;3;30977;30559;19;95;13232;14747;1733;235;18307;12;9811;18100;12;9811;18100;202131323214747MDWSEA;;
Table1a;2021;3;30977;30559;19;95;13930;14747;1733;2183;18823;3;3590;19205;11;2481;18510;202131393014747ORDSEA;;
Table1a;2021;3;30977;30615;19;29;13232;11540;1237;43;19305;12;9925;19212;12;9925;19212;202131323211540MDWELP;;
Table1a;2021;3;30977;30615;19;29;13930;11540;1237;275;18883;2;6996;17730;2;6996;17730;202131393011540ORDELP;;
Table1a;2021;3;30977;30647;19;21;13232;11042;343;207;14916;12;9900;14893;12;9900;14893;202131323211042MDWCLE;;
Table1a;2021;3;30977;30647;19;21;13930;10874;343;41;19031;11;9867;19104;11;9867;19104;202131393010874ORDCAK;;
Table1a;2021;3;30977;30647;19;21;13930;11042;343;530;17057;11;6941;16835;11;6941;16835;202131393011042ORDCLE;;
Table1a;2021;3;30977;30693;19;66;13232;10693;409;472;14226;12;9878;14163;12;9878;14163;202131323210693MDWBNA;;
Table1a;2021;3;30977;30693;19;66;13930;10693;409;967;14697;2;3906;14990;12;3234;12732;202131393010693ORDBNA;;
Table1a;2021;3;30977;30852;19;107;13232;10821;621;534;15041;12;9849;15004;12;9849;15004;202131323210821MDWBWI;;
Table1a;2021;3;30977;30852;19;107;13232;11278;621;421;15662;12;9791;15539;12;9791;15539;202131323211278MDWDCA;;
Table1a;2021;3;30977;30852;19;107;13232;12264;621;161;14123;12;9751;13970;12;9751;13970;202131323212264MDWIAD;;
Table1a;2021;3;30977;30852;19;107;13930;10821;621;798;15818;12;4515;13653;12;4515;13653;202131393010821ORDBWI;;
Table1a;2021;3;30977;30852;19;107;13930;11278;621;1285;17822;2;6238;17652;2;6238;17652;202131393011278ORDDCA;;
Table1a;2021;3;30977;30852;19;107;13930;12264;621;462;19402;11;9718;19328;11;9718;19328;202131393012264ORDIAD;;
Table1a;2021;3;30977;31066;19;24;13232;11066;296;218;15218;12;9846;15135;12;9846;15135;202131323211066MDWCMH;;
Table1a;2021;3;30977;31066;19;24;13930;11066;296;414;16612;2;4932;15685;2;4932;15685;202131393011066ORDCMH;;
Table1a;2021;3;30977;31123;19;99;13232;15016;258;248;15078;12;9996;15070;12;9996;15070;202131323215016MDWSTL;;
Table1a;2021;3;30977;31123;19;99;13930;15016;258;332;15054;2;5522;14611;2;5522;14611;202131393015016ORDSTL;;
Table1a;2021;3;30977;31135;19;64;13232;13577;753;240;11824;12;9837;11739;12;9837;11739;202131323213577MDWMYR;;
Table1a;2021;3;30977;31135;19;64;13930;13577;753;314;13031;2;3463;15349;9;2693;7759;202131393013577ORDMYR;;
Table1a;2021;3;30977;31136;19;44;13232;12451;864;121;18215;12;9183;17564;12;9183;17564;202131323212451MDWJAX;;
Table1a;2021;3;30977;31136;19;44;13930;12451;864;398;20128;11;4950;20005;2;4426;19957;202131393012451ORDJAX;;
Table1a;2021;3;30977;31295;19;28;13232;11433;235;169;15012;5;5293;15700;12;4700;14229;202131323211433MDWDTW;;
Table1a;2021;3;30977;31295;19;28;13930;11433;235;505;16472;5;5496;16194;5;5496;16194;202131393011433ORDDTW;;
Table1a;2021;3;30977;31453;19;39;13232;12191;945;794;13632;12;9966;13626;12;9966;13626;202131323212191MDWHOU;;
Table1a;2021;3;30977;31453;19;39;13232;12266;945;290;12102;12;9756;11992;12;9756;11992;202131323212266MDWIAH;;
Table1a;2021;3;30977;31453;19;39;13930;12191;945;53;14668;12;7243;13646;12;7243;13646;202131393012191ORDHOU;;
Table1a;2021;3;30977;31453;19;39;13930;12266;945;1783;14800;11;6705;16044;2;2406;13003;202131393012266ORDIAH;;
Table1a;2021;3;30977;31454;19;72;13232;13204;1005;1377;13161;12;9861;13068;12;9861;13068;202131323213204MDWMCO;;
Table1a;2021;3;30977;31454;19;72;13930;13204;1005;2560;13232;11;3800;14557;9;1021;7450;202131393013204ORDMCO;;
Table1a;2021;3;30977;31504;19;106;13232;15624;796;85;13227;12;8688;13604;7;968;7743;202131323215624MDWVPS;;
Table1a;2021;3;30977;31504;19;106;13930;15624;796;132;14699;2;6878;14120;2;6878;14120;202131393015624ORDVPS;;
Table1a;2021;3;30977;31638;19;33;13232;11638;1738;18;24269;12;9938;24055;12;9938;24055;202131323211638MDWFAT;;
Table1a;2021;3;30977;31638;19;33;13930;11638;1738;183;23561;2;6081;21424;2;6081;21424;202131393011638ORDFAT;;
Table1a;2021;3;30977;31650;19;61;13232;13487;349;573;12421;12;6050;11835;12;6050;11835;202131323213487MDWMSP;;
Table1a;2021;3;30977;31650;19;61;13930;13487;349;1374;12776;5;3826;14085;10;1010;8182;202131393013487ORDMSP;;
Table1a;2021;3;30977;31703;19;68;13232;11618;773;13;24047;5;9918;24126;5;9918;24126;202131323211618MDWEWR;;
Table1a;2021;3;30977;31703;19;68;13232;12197;773;1;32380;5;10000;32380;5;10000;32380;202131323212197MDWHPN;;
Table1a;2021;3;30977;31703;19;68;13232;12391;773;23;18527;12;9904;18469;12;9904;18469;202131323212391MDWISP;;
Table1a;2021;3;30977;31703;19;68;13232;12478;773;4;18933;5;10000;18933;5;10000;18933;202131323212478MDWJFK;;
Table1a;2021;3;30977;31703;19;68;13232;12953;773;500;19212;12;9957;19180;12;9957;19180;202131323212953MDWLGA;;
Table1a;2021;3;30977;31703;19;68;13930;11618;773;1831;23864;11;6111;25188;2;3287;22026;202131393011618ORDEWR;;
Table1a;2021;3;30977;31703;19;68;13930;12197;773;193;23217;11;5818;22095;11;5818;22095;202131393012197ORDHPN;;
Table1a;2021;3;30977;31703;19;68;13930;12391;773;22;19358;12;7805;17541;12;7805;17541;202131393012391ORDISP;;
Table1a;2021;3;30977;31703;19;68;13930;12478;773;717;22635;5;5112;23837;2;2560;21243;202131393012478ORDJFK;;
Table1a;2021;3;30977;31703;19;68;13930;12953;773;3129;21308;5;3903;22007;11;2599;20696;202131393012953ORDLGA;;
Table1a;2021;3;30977;31703;19;68;13930;15070;773;2;22355;2;10000;22355;2;10000;22355;202131393015070ORDSWF;;
Table1a;2021;3;30977;31714;19;32;13232;14635;1120;542;11740;12;9924;11701;12;9924;11701;202131323214635MDWRSW;;
Table1a;2021;3;30977;31714;19;32;13930;14635;1120;988;13427;11;4899;14736;2;4124;12528;202131393014635ORDRSW;;
Table1a;2021;3;30977;31871;19;36;13232;11996;577;23;20028;12;6286;17721;12;6286;17721;202131323211996MDWGSP;;
Table1a;2021;3;30977;31871;19;36;13930;11996;577;182;21978;11;5024;23105;2;3847;20532;202131393011996ORDGSP;;
Table1a;2021;3;30977;31884;19;97;13232;11884;1511;47;21001;12;9651;20729;12;9651;20729;202131323211884MDWGEG;;
Table1a;2021;3;30977;31884;19;97;13930;11884;1511;131;24704;2;3788;25325;5;1439;21809;202131393011884ORDGEG;;
Table1a;2021;3;30977;32211;19;49;13232;12889;1521;1263;18092;12;9910;18092;12;9910;18092;202131323212889MDWLAS;;
Table1a;2021;3;30977;32211;19;49;13930;12889;1521;2703;17444;2;3680;18994;9;1726;10453;202131393012889ORDLAS;;
Table1a;2021;3;30977;32457;19;90;13232;13796;1855;322;23491;12;9970;23474;12;9970;23474;202131323213796MDWOAK;;
Table1a;2021;3;30977;32457;19;90;13232;14771;1855;146;21517;12;9755;21414;12;9755;21414;202131323214771MDWSFO;;
Table1a;2021;3;30977;32457;19;90;13232;14831;1855;207;24289;12;9974;24301;12;9974;24301;202131323214831MDWSJC;;
Table1a;2021;3;30977;32457;19;90;13930;13796;1855;152;14660;9;7625;11846;9;7625;11846;202131393013796ORDOAK;;
Table1a;2021;3;30977;32457;19;90;13930;14771;1855;2286;28154;11;5628;30359;2;3057;26222;202131393014771ORDSFO;;
Table1a;2021;3;30977;32457;19;90;13930;14831;1855;148;25454;2;4864;24354;12;2059;23622;202131393014831ORDSJC;;
Table1a;2021;3;30977;32467;19;58;13232;11697;1197;532;11244;12;9851;11103;12;9851;11103;202131323211697MDWFLL;;
Table1a;2021;3;30977;32467;19;58;13232;13303;1197;333;11473;12;9830;11389;12;9830;11389;202131323213303MDWMIA;;
Table1a;2021;3;30977;32467;19;58;13930;11697;1197;1366;12301;11;5615;13195;9;1343;7994;202131393011697ORDFLL;;
Table1a;2021;3;30977;32467;19;58;13930;13303;1197;1548;14239;2;6762;14897;11;2579;13494;202131393013303ORDMIA;;
Table1a;2021;3;30977;32575;19;51;13232;10800;1750;109;22666;12;9950;22659;12;9950;22659;202131323210800MDWBUR;;
Table1a;2021;3;30977;32575;19;51;13232;12892;1750;712;18949;12;9744;18830;12;9744;18830;202131323212892MDWLAX;;
Table1a;2021;3;30977;32575;19;51;13232;12954;1750;135;15864;12;9911;15870;12;9911;15870;202131323212954MDWLGB;;
Table1a;2021;3;30977;32575;19;51;13232;13891;1750;132;21465;12;9884;21470;12;9884;21470;202131323213891MDWONT;;
Table1a;2021;3;30977;32575;19;51;13232;14908;1750;109;22934;12;9790;22747;12;9790;22747;202131323214908MDWSNA;;
Table1a;2021;3;30977;32575;19;51;13930;10800;1750;38;23596;2;3971;23133;12;3246;22358;202131393010800ORDBUR;;
Table1a;2021;3;30977;32575;19;51;13930;12892;1750;4041;20080;2;4688;20755;9;1269;10323;202131393012892ORDLAX;;
Table1a;2021;3;30977;32575;19;51;13930;12954;1750;23;18760;12;6161;17625;12;6161;17625;202131393012954ORDLGB;;
Table1a;2021;3;30977;32575;19;51;13930;13891;1750;243;17055;2;4615;19898;6;3688;8076;202131393013891ORDONT;;
Table1a;2021;3;30977;32575;19;51;13930;14908;1750;740;26723;2;6994;26463;2;6994;26463;202131393014908ORDSNA;;
Table1a;2021;3;30977;33044;19;52;13232;14730;286;98;13795;12;9933;13810;12;9933;13810;202131323214730MDWSDF;;
Table1a;2021;3;30977;33044;19;52;13930;14730;286;190;14896;11;5264;14649;11;5264;14649;202131393014730ORDSDF;;
Table1a;2021;3;30977;33105;19;20;13232;11193;264;71;13046;12;9601;12687;12;9601;12687;202131323211193MDWCVG;;
Table1a;2021;3;30977;33105;19;20;13930;11193;264;342;15593;2;5262;15088;2;5262;15088;202131393011193ORDCVG;;
Table1a;2021;3;30977;33192;19;86;13232;14893;1790;173;25769;12;9912;25751;12;9912;25751;202131323214893MDWSMF;;
Table1a;2021;3;30977;33192;19;86;13930;14893;1790;472;26667;11;6459;27975;2;2302;25269;202131393014893ORDSMF;;
Table1a;2021;3;30977;33195;19;102;13232;15304;1011;793;12062;12;9877;11991;12;9877;11991;202131323215304MDWTPA;;
Table1a;2021;3;30977;33195;19;102;13930;15304;1011;1307;13032;11;5115;13434;11;5115;13434;202131393015304ORDTPA;;
Table1a;2021;3;30977;33198;19;46;13232;13198;405;391;16497;12;9942;16472;12;9942;16472;202131323213198MDWMCI;;
Table1a;2021;3;30977;33198;19;46;13930;13198;405;572;15826;11;5126;15536;11;5126;15536;202131393013198ORDMCI;;
Table1a;2021;3;30977;33214;19;88;13232;14683;1041;181;20724;12;9718;20690;12;9718;20690;202131323214683MDWSAT;;
Table1a;2021;3;30977;33214;19;88;13930;14683;1041;426;21630;2;6496;20830;2;6496;20830;202131393014683ORDSAT;;
Table1a;2021;3;30977;33244;19;57;13232;13244;491;198;13171;12;9720;13027;12;9720;13027;202131323213244MDWMEM;;
Table1a;2021;3;30977;33244;19;57;13930;13244;491;329;16001;2;5291;15710;2;5291;15710;202131393013244ORDMEM;;
Table1a;2021;3;30977;33316;19;71;13232;13871;423;194;14752;12;9888;14662;12;9888;14662;202131323213871MDWOMA;;
Table1a;2021;3;30977;33316;19;71;13930;13871;423;262;16129;2;5427;15943;2;5427;15943;202131393013871ORDOMA;;
Table1a;2021;3;30977;33495;19;67;13232;13495;836;347;14422;12;9831;14281;12;9831;14281;202131323213495MDWMSY;;
Table1a;2021;3;30977;33495;19;67;13930;13495;836;569;14610;2;5167;14418;2;5167;14418;202131393013495ORDMSY;;
Table1a;2021;3;30977;33570;19;89;13232;14679;1728;493;19079;12;9951;19059;12;9951;19059;202131323214679MDWSAN;;
Table1a;2021;3;30977;33570;19;89;13930;14679;1728;1407;20968;11;5114;22000;2;3743;21325;202131393014679ORDSAN;;
Table1a;2021;3;30977;33667;19;69;13232;13931;717;137;14962;12;9730;14802;12;9730;14802;202131323213931MDWORF;;
Table1a;2021;3;30977;33667;19;69;13930;13931;717;366;17118;11;7127;16630;11;7127;16630;202131393013931ORDORF;;
Table1a;2021;3;30977;33667;19;69;13930;14098;717;7;19364;2;9538;19186;2;9538;19186;202131393014098ORDPHF;;
Table1a;2021;3;30977;33728;19;75;13232;14193;794;69;15941;12;9089;15164;12;9089;15164;202131323214193MDWPNS;;
Table1a;2021;3;30977;33728;19;75;13930;14193;794;200;16582;2;4421;16384;2;4421;16384;202131393014193ORDPNS;;
Table1a;2021;3;30977;33851;19;70;13232;13851;693;86;17283;12;9708;17205;12;9708;17205;202131323213851MDWOKC;;
Table1a;2021;3;30977;33851;19;70;13930;13851;693;241;18189;2;5183;18497;11;4574;17727;202131393013851ORDOKC;;
Table1a;2021;3;30977;34027;19;108;13232;14027;1143;13;21166;5;5042;23641;12;4790;18640;202131323214027MDWPBI;;
Table1a;2021;3;30977;34027;19;108;13930;14027;1143;317;18941;2;5785;18218;2;5785;18218;202131393014027ORDPBI;;
Table1a;2021;3;30977;34057;19;80;13232;14057;1751;152;23464;12;9821;23211;12;9821;23211;202131323214057MDWPDX;;
Table1a;2021;3;30977;34057;19;80;13930;14057;1751;963;23536;11;5007;24222;3;2916;21748;202131393014057ORDPDX;;
Table1a;2021;3;30977;34100;19;76;13232;14100;678;338;17542;12;9601;17560;5;396;17095;202131323214100MDWPHL;;
Table1a;2021;3;30977;34100;19;76;13930;14100;678;1570;18535;2;7344;18735;11;2463;17895;202131393014100ORDPHL;;
Table1a;2021;3;30977;34321;19;80;13232;14321;900;52;21738;12;9748;21544;12;9748;21544;202131323214321MDWPWM;;
Table1a;2021;3;30977;34321;19;80;13930;14321;900;283;23443;2;4819;22548;2;4819;22548;202131393014321ORDPWM;;
Table1a;2021;3;30977;34492;19;82;13232;14492;646;305;15882;12;9616;15700;12;9616;15700;202131323214492MDWRDU;;
Table1a;2021;3;30977;34492;19;82;13930;14492;646;690;18274;2;5730;18362;11;3575;17796;202131393014492ORDRDU;;
Table1a;2021;3;30977;34524;19;84;13232;14524;642;100;14053;12;9629;13812;12;9629;13812;202131323214524MDWRIC;;
Table1a;2021;3;30977;34524;19;84;13930;14524;642;294;18298;11;5415;18369;2;4093;17680;202131393014524ORDRIC;;
Table1a;2021;3;30977;34570;19;83;13232;14570;1680;71;23777;12;9969;23813;12;9969;23813;202131323214570MDWRNO;;
Table1a;2021;3;30977;34570;19;83;13930;14570;1680;220;25954;2;7290;24596;2;7290;24596;202131393014570ORDRNO;;
Table1a;2021;3;30977;34614;19;87;13232;14869;1259;189;15326;12;9897;15190;12;9897;15190;202131323214869MDWSLC;;
Table1a;2021;3;30977;34614;19;87;13930;14869;1259;894;16878;5;4746;16607;2;2504;16011;202131393014869ORDSLC;;
Table1a;2021;3;30977;34685;19;94;13232;14685;773;122;14355;12;8901;14524;7;500;6357;202131323214685MDWSAV;;
Table1a;2021;3;30977;34685;19;94;13930;14685;773;330;16768;11;6391;16998;2;3053;15825;202131393014685ORDSAV;;
Table1a;2021;3;30977;34986;19;93;13232;14986;1050;156;14772;12;9778;14629;12;9778;14629;202131323214986MDWSRQ;;
Table1a;2021;3;30977;34986;19;93;13930;14986;1050;235;18098;11;4815;19034;2;4510;16588;202131393014986ORDSRQ;;
Table1a;2021;3;30977;35096;19;100;13232;15096;607;2;27975;5;10000;27975;5;10000;27975;202131323215096MDWSYR;;
Table1a;2021;3;30977;35096;19;100;13930;15096;607;181;25821;11;5745;24957;11;5745;24957;202131393015096ORDSYR;;
Table1a;2021;3;30977;35412;19;48;13232;15412;475;21;11316;7;8053;7506;7;8053;7506;202131323215412MDWTYS;;
Table1a;2021;3;30977;35412;19;48;13930;15412;475;252;16774;11;5879;16889;2;3827;16061;202131393015412ORDTYS;;
Table1a;2021;3;30994;30194;17;25;10994;11259;987;101;17942;12;9407;17629;12;9407;17629;202131099411259CHSDAL;;
Table1a;2021;3;30994;30194;17;25;10994;11298;987;235;20521;2;9191;20432;11;176;19832;202131099411298CHSDFW;;
Table1a;2021;3;30994;30852;17;107;10994;10821;472;374;14001;12;9334;13668;12;9334;13668;202131099410821CHSBWI;;
